military-operation	event
military-unit	organization
mineral-water	substance
minor-planet	place
monastery	organization
monastery	place
money	service
mosaic	information
mosque	place
motorcycle	vehicle
motto	information
mountain	landform
mountain	place
mountain-range	landform
mountain-range	place
multiple-star	place
museum	place
music-stand	information
musician	person
myth	information
narrative	information
natural-language	language
natural-satellite	place
navy	organization
nebula	place
necklace	information
neutron-star	place
news-program	information
newspaper	information
newspaper	periodical
notebook	book
notebook	information
nova	place
novel	information
nuclear-reactor	place
observatory	organization
observatory	place
office	place
official	person
oil-lamp	information
oil-tanker	vehicle
open-cluster	place
opera	information
opera	play
operating-system	information
opinion-poll	collection
opinion-poll	information
orbiter	vehicle
orchestra	organization
painter	person
painting	information
palace	house
palace	place
parade	event
park	place
parliament	organization
partnership	organization
party	event
passenger	person
performance	event
periodical	information
photograph	information
pier	place
planetarium	organization
planetarium	place
planetary-nebula	place
play	information
playing-card	information
podcast	information
poetry	information
police	organization
police	place
policy	information
political-campaign	organization
political-party	organization
postcard	information
power-station	organization
power-station	place
presidency	organization
prince	person
prison	organization
prison	place
prisoner	person
profession	occupation
publisher	organization
pulsar	place
puzzle	game
puzzle	information
pyramid	place
quasar	place
questionnaire	information
quotation	information
radio-receiver	person
radio-telescope	organization
radio-telescope	place
railcar	vehicle
ranch	place
realm	organization
realm	place
reconnaissance-satellite	place
reconnaissance-satellite	vehicle
red-dwarf	place
refugee-camp	place
region	place
relief	information
relief	sculpture
replica	information
report	article
report	information
reservoir	body-of-water
reservoir	landform
reservoir	place
resort	organization
resort	place
restaurant	organization
restaurant	place
ridge	landform
ridge	place
road	place
rocket	vehicle
room	place
rural-area	place
sailboat	vehicle
sanctuary	place
satellite	place
satellite	vehicle
sauce	substance
sauna	place
school	organization
scientist	person
sculpture	information
seat	information
sermon	event
sheet-music	information
ship	vehicle
sideboard	information
sidewalk	place
siege	event
singer	person
skull	bone
social-club	organization
soft-drink	substance
software	information
soldier	person
soup	substance
spa	organization
spa	place
space-probe	vehicle
space-station	vehicle
space-telescope	organization
space-telescope	place
space-telescope	vehicle
spacecraft	vehicle
spaceport	place
spice	substance
spiral-galaxy	place
spirit	information
spreadsheet	information
stable	place
star	place
star-catalogue	collection
star-catalogue	dataset
star-catalogue	information
star-cluster	place
star-system	place
statue	information
statue	sculpture
stencil	information
stencil	painting
stream	body-of-water
stream	landform
stream	place
street	place
studio	place
suburb	place
summer-camp	organization
summit	landform
summit	place
supergiant-star	place
supermarket	grocery-store
supermarket	organization
supermarket	place
supernova	place
supernova-remnant	place
swimming-pool	body-of-water
swimming-pool	landform
swimming-pool	place
tank	vehicle
tea	drug
tea	substance
team	organization
temple	place
terrestrial-planet	place
territory	place
textbook	book
textbook	information
throne	information
tournament	event
town	place
tractor	vehicle
tragedy	information
trail	place
train	place
train	vehicle
train-ticket	information
trans-neptunian-object	place
treaty	information
treaty	legislation
tribunal	organization
truck	vehicle
tugboat	vehicle
tunnel	landform
tunnel	place
twin	person
university	organization
university	place
valley	landform
valley	place
van	vehicle
variable-star	place
vase	information
vein	vessel
veteran	person
video	information
video-game	game
video-game	information
villa	house
villa	place
village	place
vodka	substance
volcano	landform
volcano	place
wardrobe	information
warship	vehicle
watercraft	vehicle
waterfall	body-of-water
waterfall	landform
waterfall	place
weather-satellite	place
weather-satellite	vehicle
web-page	information
web-site	information
wedding	event
well	body-of-water
well	landform
well	place
white-dwarf	place
wine	substance
wood	substance
workshop	place
yacht	vehicle
